parliamentarian_1,parliamentarian_2,proportion_agreement
"Concha, Sara","Martínez, Cristóbal",1.8181818181818181
"Mellado, Cosme","Ñanco, Ericka",1.8181818181818181
"Muñoz, Francesca","Sánchez, Luis",1.8181818181818181
"Malla, Luis","Ñanco, Ericka",1.8181818181818181
"Cuello, Luis Alberto","Videla, Sebastián",1.8194993412384717
"Brito, Jorge","Veloso, Consuelo",1.8194993412384717
"Brito, Jorge","Rosas, Patricio",1.8194993412384717
"Castillo, Nathalie","Naranjo, Jaime",1.8194993412384717
"Beltrán, Juan Carlos","Leal, Henry",1.8194993412384717
"Castillo, Nathalie","Santana, Juan",1.8194993412384717
"Fries, Lorena","González, Félix",1.8194993412384717
"Durán, Eduardo","Moreira, Cristhian",1.8194993412384717
"Cid, Sofía","Trisotti, Renzo",1.8194993412384717
"Cariola, Karol","Yeomans, Gael",1.8194993412384717
"Rosas, Patricio","Venegas, Nelson",1.8194993412384717
"Bobadilla, Sergio","Meza, José Carlos",1.8194993412384717
"Bianchi, Carlos","Placencia, Alejandra",1.8194993412384717
"Lagomarsino, Tomás","Rojas, Camila",1.8194993412384717
"Bobadilla, Sergio","Ossandón, Ximena",1.8194993412384717
"Cid, Sofía","Matheson, Christian",1.8208168642951252
"Carter, Álvaro","Lilayu, Daniel",1.8208168642951252
"Guzmán, Jorge","Von Mühlenbrock, Gastón",1.8208168642951252
"Undurraga, Alberto","Videla, Sebastián",1.8208168642951252
"Alessandri, Jorge","Matheson, Christian",1.8208168642951252
"Cifuentes, Ricardo","Malla, Luis",1.8208168642951252
"Barchiesi, Chiara","Ramírez, Guillermo",1.8208168642951252
"Bianchi, Carlos","González, Félix",1.8208168642951252
"Araya, Jaime","González, Félix",1.8208168642951252
"Ossandón, Ximena","Teao, Hotuiti",1.8221343873517786
"Schubert, Stephan","Trisotti, Renzo",1.8221343873517786
"Bobadilla, Sergio","Pérez, Marlene",1.8221343873517786
"Brito, Jorge","Winter, Gonzalo",1.8221343873517786
"Astudillo, Danisa","Riquelme, Marcela",1.8221343873517786
"Astudillo, Danisa","Giordano, Andrés",1.8221343873517786
"Gazmuri, Ana María","Winter, Gonzalo",1.8221343873517786
"Araya, Jaime","Undurraga, Alberto",1.8221343873517786
"Bugueño, Félix","Mix, Claudia",1.8221343873517786
"Camaño, Felipe","Tapia, Cristián",1.8221343873517786
"Manouchehri, Daniel","Pérez, Catalina",1.8221343873517786
"Barchiesi, Chiara","Raphael, Marcia",1.8221343873517786
"Kaiser, Johannes","Trisotti, Renzo",1.8221343873517786
"Bravo, Marta","Bórquez, Fernando",1.8221343873517786
"Bravo, Ana María","Melo, Daniel",1.8221343873517786
"Araya, Jaime","Delgado, Viviana",1.8234519104084321
"Cicardini, Daniella","Rosas, Patricio",1.8234519104084321
"González, Mauro","Martínez, Cristóbal",1.8234519104084321
"Malla, Luis","Pizarro, Lorena",1.8234519104084321
"Leal, Henry","Moreira, Cristhian",1.8234519104084321
"Castro, José Miguel","Romero, Natalia",1.8234519104084321
"Cariola, Karol","Ñanco, Ericka",1.8234519104084321
"Berger, Bernardo","Sánchez, Luis",1.8234519104084321
"Mulet, Jaime","Schneider, Emilia",1.8234519104084321
"Durán, Eduardo","Rey, Hugo",1.8234519104084321
"Becker, Miguel Ángel","Ramírez, Guillermo",1.8234519104084321
"Fries, Lorena","Manouchehri, Daniel",1.8247694334650857
"Naranjo, Jaime","Venegas, Nelson",1.8247694334650857
"Leal, Henry","Sauerbaum, Frank",1.8247694334650857
"Hirsch, Tomás","Pizarro, Lorena",1.8247694334650857
"Ojeda, Mauricio","Sulantay, Marco Antonio",1.8247694334650857
"Barchiesi, Chiara","Sauerbaum, Frank",1.8247694334650857
"De Rementería, Tomás","Schneider, Emilia",1.8247694334650857
"Malla, Luis","Undurraga, Alberto",1.8247694334650857
"Ramírez, Matías","Winter, Gonzalo",1.8247694334650857
"Hirsch, Tomás","Tello, Carolina",1.8247694334650857
"Matheson, Christian","Meza, José Carlos",1.8247694334650857
"Nuyado, Emilia","Undurraga, Alberto",1.8247694334650857
"Castillo, Nathalie","Fries, Lorena",1.8247694334650857
"Pérez, Catalina","Ulloa, Héctor",1.8247694334650857
"Bernales, Alejandro","Ilabaca, Marcos",1.8247694334650857
"Ramírez, Guillermo","Romero, Natalia",1.8247694334650857
"Bernales, Alejandro","Venegas, Nelson",1.8247694334650857
"Malla, Luis","Serrano, Daniela",1.8247694334650857
"Castro, José Miguel","Rathgeb, Jorge",1.8247694334650857
"Bugueño, Félix","Lagomarsino, Tomás",1.8247694334650857
"Castillo, Nathalie","Cicardini, Daniella",1.826086956521739
"González, Mauro","Von Mühlenbrock, Gastón",1.826086956521739
"Guzmán, Jorge","Morales, Carla",1.826086956521739
"Hirsch, Tomás","Placencia, Alejandra",1.826086956521739
"Ulloa, Héctor","Yeomans, Gael",1.826086956521739
"Bravo, Marta","Kaiser, Johannes",1.826086956521739
"Rojas, Camila","Soto, Leonardo",1.826086956521739
"Bugueño, Félix","Leiva, Raúl",1.826086956521739
"Bobadilla, Sergio","Schubert, Stephan",1.826086956521739
"Cuello, Luis Alberto","Mellado, Cosme",1.826086956521739
"Bernales, Alejandro","Placencia, Alejandra",1.826086956521739
"Manouchehri, Daniel","Undurraga, Alberto",1.826086956521739
"Cid, Sofía","Coloma, Juan Antonio",1.826086956521739
"De Rementería, Tomás","Naranjo, Jaime",1.826086956521739
"Beltrán, Juan Carlos","Undurraga, Francisco",1.826086956521739
"Morales, Javiera","Rosas, Patricio",1.826086956521739
"Bernales, Alejandro","Ibáñez, Diego",1.8274044795783926
"Melo, Daniel","Pizarro, Lorena",1.8274044795783926
"Schubert, Stephan","Weisse, Flor",1.8274044795783926
"Venegas, Nelson","Winter, Gonzalo",1.8274044795783926
"Benavente, Gustavo","Undurraga, Francisco",1.8274044795783926
"Astudillo, Danisa","Sáez, Jaime",1.8274044795783926
"Acevedo, María Candelaria","Mix, Claudia",1.8274044795783926
"Becker, Miguel Ángel","Schalper, Diego",1.8274044795783926
"Cuello, Luis Alberto","Melo, Daniel",1.8274044795783926
"Manouchehri, Daniel","Musante, Camila",1.8274044795783926
"Giordano, Andrés","Mix, Claudia",1.8274044795783926
"Bravo, Marta","Ramírez, Guillermo",1.8274044795783926
"Cid, Sofía","Muñoz, Francesca",1.8274044795783926
"Melo, Daniel","Sáez, Jaime",1.8274044795783926
"Castro, José Miguel","Donoso, Felipe",1.8274044795783926
"Tapia, Cristián","Videla, Sebastián",1.8274044795783926
"Araya, Cristián","Bobadilla, Sergio",1.8274044795783926
"Sulantay, Marco Antonio","Undurraga, Francisco",1.8274044795783926
"Melo, Daniel","Rojas, Camila",1.8274044795783926
"Ojeda, Mauricio","Von Mühlenbrock, Gastón",1.8287220026350461
"Barchiesi, Chiara","Bórquez, Fernando",1.8287220026350461
"Concha, Sara","Longton, Andrés",1.8287220026350461
"Teao, Hotuiti","Trisotti, Renzo",1.8287220026350461
"Bravo, Ana María","Sepúlveda, Alexis",1.8287220026350461
"Hirsch, Tomás","Serrano, Daniela",1.8287220026350461
"Sepúlveda, Alexis","Ulloa, Héctor",1.8287220026350461
"Bravo, Ana María","Undurraga, Alberto",1.8287220026350461
"Giordano, Andrés","Mellado, Cosme",1.8287220026350461
"González, Félix","Veloso, Consuelo",1.8300395256916997
"Ahumada, Yovana","Leal, Henry",1.8300395256916997
"Musante, Camila","Naranjo, Jaime",1.8300395256916997
"Castro, José Miguel","Martínez, Cristóbal",1.8300395256916997
"Santana, Juan","Ñanco, Ericka",1.8300395256916997
"Alessandri, Jorge","Carter, Álvaro",1.8300395256916997
"Durán, Eduardo","Sulantay, Marco Antonio",1.8300395256916997
"Cordero, María Luisa","Del Real, Catalina",1.8300395256916997
"Cariola, Karol","Sagardia, Clara",1.8300395256916997
"Cicardini, Daniella","Cifuentes, Ricardo",1.831357048748353
"Concha, Sara","Weisse, Flor",1.831357048748353
"Manouchehri, Daniel","Morales, Javiera",1.831357048748353
"Leal, Henry","Pérez, Marlene",1.831357048748353
"Araya, Jaime","Videla, Sebastián",1.831357048748353
"Mix, Claudia","Yeomans, Gael",1.831357048748353
"Bianchi, Carlos","Videla, Sebastián",1.831357048748353
"Araya, Jaime","Bugueño, Félix",1.831357048748353
"Delgado, Viviana","Morales, Javiera",1.831357048748353
"Schneider, Emilia","Videla, Sebastián",1.831357048748353
"Nuyado, Emilia","Veloso, Consuelo",1.831357048748353
"Coloma, Juan Antonio","Muñoz, Francesca",1.831357048748353
"Coloma, Juan Antonio","Pérez, Marlene",1.8326745718050066
"Leal, Henry","Martínez, Cristóbal",1.8326745718050066
"Matheson, Christian","Ramírez, Guillermo",1.8326745718050066
"Labbé, Cristian","Von Mühlenbrock, Gastón",1.8326745718050066
"Riquelme, Marcela","Veloso, Consuelo",1.8326745718050066
"Araya, Jaime","Cicardini, Daniella",1.8326745718050066
"Labra, Paula","Teao, Hotuiti",1.8326745718050066
"Astudillo, Danisa","Tello, Carolina",1.8326745718050066
"Araya, Jaime","Mellado, Cosme",1.8326745718050066
"Moreira, Cristhian","Sánchez, Luis",1.8326745718050066
"Pérez, Catalina","Ramírez, Matías",1.8326745718050066
"Benavente, Gustavo","Ossandón, Ximena",1.8326745718050066
"Celis, Andrés","Rey, Hugo",1.8326745718050066
"Moreno, Benjamín","Sulantay, Marco Antonio",1.8326745718050066
"González, Félix","Ulloa, Héctor",1.8326745718050066
"Cariola, Karol","Hertz, Carmen",1.8326745718050066
"Cuello, Luis Alberto","Veloso, Consuelo",1.8326745718050066
"Coloma, Juan Antonio","Labbé, Cristian",1.8339920948616601
"Bello, María Francisca","Gazmuri, Ana María",1.8339920948616601
"Palma, Hernán","Santana, Juan",1.8339920948616601
"Cicardini, Daniella","Winter, Gonzalo",1.8339920948616601
"Bianchi, Carlos","Bravo, Ana María",1.8339920948616601
"Durán, Eduardo","Mellado, Miguel",1.8339920948616601
"Bello, María Francisca","Veloso, Consuelo",1.8339920948616601
"Barrera, Boris","Mellado, Cosme",1.8339920948616601
"Alessandri, Jorge","Mellado, Miguel",1.8353096179183135
"Barrera, Boris","Videla, Sebastián",1.8353096179183135
"Ibáñez, Diego","Tapia, Cristián",1.8353096179183135
"Guzmán, Jorge","Ossandón, Ximena",1.8353096179183135
"Bravo, Marta","Ossandón, Ximena",1.8353096179183135
"Durán, Eduardo","Irarrázaval, Juan",1.8353096179183135
"Longton, Andrés","Trisotti, Renzo",1.8353096179183135
"Astudillo, Danisa","Videla, Sebastián",1.8353096179183135
"Cid, Sofía","Von Mühlenbrock, Gastón",1.8353096179183135
"Arce, Mónica","Giordano, Andrés",1.8353096179183135
"Concha, Sara","Sulantay, Marco Antonio",1.8353096179183135
"Veloso, Consuelo","Ñanco, Ericka",1.8353096179183135
"Guzmán, Jorge","Matheson, Christian",1.8353096179183135
"Beltrán, Juan Carlos","Cid, Sofía",1.8353096179183135
"Cid, Sofía","Raphael, Marcia",1.8353096179183135
"Bórquez, Fernando","Jürgensen, Harry",1.836627140974967
"Rosas, Patricio","Soto, Leonardo",1.836627140974967
"Ibáñez, Diego","Malla, Luis",1.836627140974967
"Bravo, Marta","Leal, Henry",1.836627140974967
"Guzmán, Jorge","Labbé, Cristian",1.836627140974967
"Acevedo, María Candelaria","Malla, Luis",1.836627140974967
"Schubert, Stephan","Sulantay, Marco Antonio",1.836627140974967
"Musante, Camila","Soto, Raúl",1.836627140974967
"Carter, Álvaro","Moreira, Cristhian",1.836627140974967
"Martínez, Cristóbal","Undurraga, Francisco",1.836627140974967
"Donoso, Felipe","Ojeda, Mauricio",1.836627140974967
"Donoso, Felipe","Durán, Eduardo",1.836627140974967
"Meza, José Carlos","Trisotti, Renzo",1.836627140974967
"Leiva, Raúl","Tello, Carolina",1.836627140974967
"Leiva, Raúl","Sáez, Jaime",1.836627140974967
"Fuenzalida, Juan","Leal, Henry",1.836627140974967
"Castro, José Miguel","Cid, Sofía",1.8379446640316206
"Cifuentes, Ricardo","Tello, Carolina",1.8379446640316206
"Arce, Mónica","Ilabaca, Marcos",1.8379446640316206
"Tello, Carolina","Ulloa, Héctor",1.8379446640316206
"Ibáñez, Diego","Venegas, Nelson",1.8379446640316206
"Rojas, Camila","Tapia, Cristián",1.8379446640316206
"Cifuentes, Ricardo","Videla, Sebastián",1.8379446640316206
"Bugueño, Félix","Melo, Daniel",1.8379446640316206
"Bianchi, Carlos","Undurraga, Alberto",1.8379446640316206
"Bianchi, Carlos","González, Marta",1.8379446640316206
"Bernales, Alejandro","Ulloa, Héctor",1.8379446640316206
"Berger, Bernardo","Celis, Andrés",1.8379446640316206
"Astudillo, Danisa","Melo, Daniel",1.8379446640316206
"Cornejo, Eduardo","Undurraga, Francisco",1.8379446640316206
"Cid, Sofía","Donoso, Felipe",1.8379446640316206
"Martínez, Cristóbal","Moreno, Benjamín",1.839262187088274
"Bravo, Marta","Sauerbaum, Frank",1.839262187088274
"Bulnes, Mercedes","Winter, Gonzalo",1.839262187088274
"Berger, Bernardo","Bravo, Marta",1.839262187088274
"Astudillo, Danisa","Bianchi, Carlos",1.839262187088274
"Lilayu, Daniel","Longton, Andrés",1.839262187088274
"Raphael, Marcia","Sánchez, Luis",1.839262187088274
"Cariola, Karol","Castillo, Nathalie",1.839262187088274
"Araya, Jaime","Bravo, Ana María",1.839262187088274
"Cariola, Karol","Pizarro, Lorena",1.839262187088274
"Musante, Camila","Placencia, Alejandra",1.839262187088274
"Durán, Eduardo","Labbé, Cristian",1.839262187088274
"Beltrán, Juan Carlos","Bravo, Marta",1.839262187088274
"Mellado, Cosme","Veloso, Consuelo",1.839262187088274
"Ossandón, Ximena","Trisotti, Renzo",1.839262187088274
"Morales, Javiera","Santana, Juan",1.839262187088274
"Coloma, Juan Antonio","Meza, José Carlos",1.8405797101449275
"Leiva, Raúl","Yeomans, Gael",1.8405797101449275
"Mellado, Cosme","Yeomans, Gael",1.8405797101449275
"Malla, Luis","Palma, Hernán",1.8405797101449275
"Leiva, Raúl","Schneider, Emilia",1.8405797101449275
"Bórquez, Fernando","Fuenzalida, Juan",1.8405797101449275
"Bugueño, Félix","Cifuentes, Ricardo",1.8405797101449275
"Lagomarsino, Tomás","Videla, Sebastián",1.8405797101449275
"Brito, Jorge","Naranjo, Jaime",1.8405797101449275
"Bravo, Ana María","Musante, Camila",1.8405797101449275
"Giordano, Andrés","Melo, Daniel",1.8405797101449275
"Carter, Álvaro","Weisse, Flor",1.8405797101449275
"Astudillo, Danisa","Rojas, Camila",1.8405797101449275
"Araya, Cristián","Sulantay, Marco Antonio",1.8405797101449275
"Mirosevic, Vlado","Riquelme, Marcela",1.8405797101449275
"Undurraga, Francisco","Von Mühlenbrock, Gastón",1.841897233201581
"Bórquez, Fernando","Muñoz, Francesca",1.841897233201581
"Kaiser, Johannes","Sulantay, Marco Antonio",1.841897233201581
"Gazmuri, Ana María","Yeomans, Gael",1.841897233201581
"Araya, Jaime","Ilabaca, Marcos",1.841897233201581
"González, Mauro","Leal, Henry",1.841897233201581
"Palma, Hernán","Veloso, Consuelo",1.841897233201581
"Bulnes, Mercedes","Fries, Lorena",1.841897233201581
"Schneider, Emilia","Tapia, Cristián",1.841897233201581
"Bulnes, Mercedes","Giordano, Andrés",1.841897233201581
"Fries, Lorena","Nuyado, Emilia",1.841897233201581
"Undurraga, Francisco","Weisse, Flor",1.841897233201581
"Mix, Claudia","Serrano, Daniela",1.841897233201581
"De la Carrera, Gonzalo","Jürgensen, Harry",1.841897233201581
"Castro, José Miguel","Labra, Paula",1.841897233201581
"Leiva, Raúl","Santana, Juan",1.841897233201581
"Matheson, Christian","Schubert, Stephan",1.841897233201581
"Durán, Eduardo","Von Mühlenbrock, Gastón",1.841897233201581
"Olivera, Erika","Pérez, Joanna",1.841897233201581
"Irarrázaval, Juan","Labbé, Cristian",1.841897233201581
"Cornejo, Eduardo","Leal, Henry",1.841897233201581
"Naranjo, Jaime","Soto, Leonardo",1.841897233201581
"González, Félix","Tapia, Cristián",1.8432147562582346
"Lilayu, Daniel","Romero, Agustín",1.8432147562582346
"Brito, Jorge","Ramírez, Matías",1.8432147562582346
"Rojas, Camila","Venegas, Nelson",1.8432147562582346
"Schneider, Emilia","Soto, Raúl",1.8432147562582346
"Nuyado, Emilia","Sepúlveda, Alexis",1.8432147562582346
"Giordano, Andrés","Videla, Sebastián",1.8432147562582346
"Naranjo, Jaime","Veloso, Consuelo",1.8432147562582346
"Schubert, Stephan","Von Mühlenbrock, Gastón",1.8432147562582346
"Coloma, Juan Antonio","Romero, Agustín",1.8432147562582346
"Naranjo, Jaime","Ramírez, Matías",1.8432147562582346
"Berger, Bernardo","Leal, Henry",1.8432147562582346
"Naranjo, Jaime","Pizarro, Lorena",1.8432147562582346
"Santana, Juan","Videla, Sebastián",1.8432147562582346
"Moreira, Cristhian","Teao, Hotuiti",1.8432147562582346
"Longton, Andrés","Romero, Natalia",1.844532279314888
"Beltrán, Juan Carlos","Guzmán, Jorge",1.844532279314888
"Malla, Luis","Winter, Gonzalo",1.844532279314888
"Sauerbaum, Frank","Sánchez, Luis",1.844532279314888
"Cid, Sofía","Sulantay, Marco Antonio",1.844532279314888
"Cariola, Karol","Giordano, Andrés",1.844532279314888
"Bórquez, Fernando","Schubert, Stephan",1.844532279314888
"Bello, María Francisca","Venegas, Nelson",1.844532279314888
"Cicardini, Daniella","Pizarro, Lorena",1.844532279314888
"Bello, María Francisca","Ulloa, Héctor",1.844532279314888
"Concha, Sara","Rey, Hugo",1.844532279314888
"Teao, Hotuiti","Weisse, Flor",1.844532279314888
"Celis, Andrés","Concha, Sara",1.844532279314888
"Cicardini, Daniella","Ñanco, Ericka",1.844532279314888
"Bianchi, Carlos","Ilabaca, Marcos",1.844532279314888
"Araya, Cristián","Martínez, Cristóbal",1.844532279314888
"Barchiesi, Chiara","Coloma, Juan Antonio",1.844532279314888
"Araya, Cristián","Weisse, Flor",1.844532279314888
"Araya, Jaime","Bianchi, Carlos",1.8458498023715415
"Matheson, Christian","Romero, Agustín",1.8458498023715415
"Durán, Eduardo","Ossandón, Ximena",1.8458498023715415
"Bobadilla, Sergio","Labra, Paula",1.8458498023715415
"González, Mauro","Guzmán, Jorge",1.8458498023715415
"Ramírez, Guillermo","Teao, Hotuiti",1.8458498023715415
"Bernales, Alejandro","Sáez, Jaime",1.8458498023715415
"González, Marta","Nuyado, Emilia",1.8458498023715415
"Malla, Luis","Morales, Javiera",1.8458498023715415
"Bello, María Francisca","Soto, Leonardo",1.8458498023715415
"Matheson, Christian","Romero, Natalia",1.8458498023715415
"Bernales, Alejandro","Naranjo, Jaime",1.8458498023715415
"Mellado, Miguel","Romero, Agustín",1.847167325428195
"Castro, José Miguel","Matheson, Christian",1.847167325428195
"Mellado, Cosme","Ulloa, Héctor",1.847167325428195
"Donoso, Felipe","González, Mauro",1.847167325428195
"Ilabaca, Marcos","Morales, Javiera",1.847167325428195
"Concha, Sara","Rathgeb, Jorge",1.847167325428195
"Melo, Daniel","Yeomans, Gael",1.847167325428195
"Naranjo, Jaime","Palma, Hernán",1.847167325428195
"Bulnes, Mercedes","Mix, Claudia",1.847167325428195
"Labra, Paula","Trisotti, Renzo",1.847167325428195
"Naranjo, Jaime","Schneider, Emilia",1.847167325428195
"Muñoz, Francesca","Pérez, Marlene",1.847167325428195
"Durán, Eduardo","Trisotti, Renzo",1.847167325428195
"Brito, Jorge","Morales, Javiera",1.847167325428195
"Bernales, Alejandro","Delgado, Viviana",1.8484848484848484
"Sáez, Jaime","Tapia, Cristián",1.8484848484848484
"Rosas, Patricio","Ñanco, Ericka",1.8484848484848484
"Bobadilla, Sergio","Moreira, Cristhian",1.8484848484848484
"Cicardini, Daniella","Morales, Javiera",1.8484848484848484
"Castro, José Miguel","Von Mühlenbrock, Gastón",1.8484848484848484
"Coloma, Juan Antonio","Moreira, Cristhian",1.8484848484848484
"Cuello, Luis Alberto","Santana, Juan",1.8484848484848484
"Santana, Juan","Tapia, Cristián",1.8484848484848484
"Mix, Claudia","Rosas, Patricio",1.8484848484848484
"Alessandri, Jorge","Labbé, Cristian",1.8484848484848484
"Bianchi, Carlos","Mellado, Cosme",1.8484848484848484
"Melo, Daniel","Naranjo, Jaime",1.8484848484848484
"Ramírez, Guillermo","Sánchez, Luis",1.8484848484848484
"Cariola, Karol","De Rementería, Tomás",1.8484848484848484
"Brito, Jorge","Pizarro, Lorena",1.8484848484848484
"Bravo, Marta","Romero, Natalia",1.8484848484848484
"Pérez, Marlene","Weisse, Flor",1.849802371541502
"Becker, Miguel Ángel","Pérez, Marlene",1.849802371541502
"Bugueño, Félix","Undurraga, Alberto",1.849802371541502
"Cifuentes, Ricardo","Nuyado, Emilia",1.849802371541502
"Leal, Henry","Sulantay, Marco Antonio",1.849802371541502
